Date,Product ID,Product Name,Department Id,Category Id,Category Name,Inventory Level,Total Units Sold,Total Sales,Total Profit,Units Ordered,Inventory Forecast,Product Price,Competitor Pricing,Cost to Company,Total Inventory,month,quarter,is_month_start,is_month_end
2016-03-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,2695.0,675.0,87743.2537125,10806.660039197,675.0,852.0,129.9900055,118.56,79.49,2020.0,3,1,True,False
2016-04-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,2953.0,683.0,88783.1737565,9868.610028031,683.0,933.0,129.9900055,135.14,80.09,2270.0,4,2,True,False
2016-05-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,3024.0,677.0,88003.2337235,8426.329985839,677.0,754.0,129.9900055,122.37,96.89,2347.0,5,2,True,False
2016-06-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,3023.0,672.0,87353.283696,7709.389978332,672.0,676.0,129.9900055,124.84,100.46,2351.0,6,2,True,False
2016-07-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,3123.0,687.0,89303.13377849999,9798.610019844,687.0,772.0,129.9900055,127.24,81.72,2436.0,7,3,True,False
2016-08-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,3345.0,725.0,94242.7539875,9306.800041023,725.0,909.0,129.9900055,127.82,85.49,2620.0,8,3,True,False
2016-09-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,3311.0,684.0,88913.163762,10894.580029499999,684.0,691.0,129.9900055,117.03,83.06,2627.0,9,3,True,False
2016-10-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,3550.0,725.0,94242.7539875,10787.489988038,725.0,923.0,129.9900055,119.9,78.69,2825.0,10,4,True,False
2016-11-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,3526.0,656.0,85273.443608,11956.030006096,656.0,701.0,129.9900055,139.42,92.38,2870.0,11,4,True,False
2016-12-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,3565.0,686.0,89173.143773,10966.589928044,686.0,695.0,129.9900055,117.02,96.19,2879.0,12,4,True,False
2017-01-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,3567.0,663.0,86183.3736465,9877.960050942,663.0,688.0,129.9900055,130.2,94.84,2904.0,1,1,True,False
2017-02-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,3566.0,579.0,75264.2131845,8541.779956769,579.0,662.0,129.9900055,129.72,88.08,2987.0,2,1,True,False
2017-03-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,4062.0,726.0,94372.743993,10480.579999737,726.0,1075.0,129.9900055,125.65,92.42,3336.0,3,1,True,False
2017-04-01,403,Nike Men's CJ Elite 2 TD Football Cleat,4,18,Men's Footwear,4069.0,664.0,86313.363652,10935.880021533,664.0,733.0,129.9900055,128.2,80.44,3405.0,4,2,True,False
2015-01-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,2610.0,1857.0,92850.0,8550.690009355,1972.0,2610.0,50.0,54.3,30.63,753.0,1,1,True,False
2015-02-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,2610.0,1807.0,90350.0,8582.349991801,1485.0,1857.0,50.0,45.49,31.09,803.0,2,1,True,False
2015-03-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,3730.0,2004.0,100200.0,9480.369987458,1955.0,2927.0,50.0,49.61,30.95,1726.0,3,1,True,False
2015-04-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,4418.0,1938.0,96900.0,8465.359988335,1938.0,2692.0,50.0,52.12,33.52,2480.0,4,2,True,False
2015-05-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,4723.0,1926.0,96300.0,13113.519960829999,1926.0,2243.0,50.0,46.5,37.01,2797.0,5,2,True,False
2015-06-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,4753.0,1742.0,87100.0,12535.929976159001,1742.0,1956.0,50.0,45.47,37.91,3011.0,6,2,True,False
2015-07-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,6133.0,2163.0,108150.0,9157.209952874,2163.0,3122.0,50.0,46.38,35.9,3970.0,7,3,True,False
2015-08-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,5914.0,1920.0,96000.0,7805.729984732,1920.0,1944.0,50.0,54.19,31.46,3994.0,8,3,True,False
2015-09-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,5936.0,1875.0,93750.0,12904.429971276,1875.0,1942.0,50.0,45.09,37.48,4061.0,9,3,True,False
2015-10-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,6047.0,1962.0,98100.0,11545.340004489,1962.0,1986.0,50.0,46.88,33.55,4085.0,10,4,True,False
2015-11-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,6004.0,1773.0,88650.0,7066.899979703,1773.0,1919.0,50.0,45.31,30.13,4231.0,11,4,True,False
2015-12-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,6756.0,1873.0,93650.0,10396.419961651,1873.0,2525.0,50.0,46.11,32.81,4883.0,12,4,True,False
2016-01-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,7262.0,2069.0,103450.0,11204.460010957,2069.0,2379.0,50.0,51.2,33.31,5193.0,1,1,True,False
2016-02-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,7078.0,1715.0,85750.0,9521.97003269,1715.0,1885.0,50.0,47.42,32.74,5363.0,2,1,True,False
2016-03-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,7272.0,1847.0,92350.0,8054.530025189,1847.0,1909.0,50.0,50.69,38.12,5425.0,3,1,True,False
2016-04-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,7314.0,1797.0,89850.0,9341.920038331,1797.0,1889.0,50.0,50.9,37.6,5517.0,4,2,True,False
2016-05-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,8129.0,1923.0,96150.0,11297.399871536,1923.0,2612.0,50.0,53.49,36.96,6206.0,5,2,True,False
2016-06-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,8965.0,1881.0,94050.0,13541.629971152,1881.0,2759.0,50.0,45.05,31.39,7084.0,6,2,True,False
2016-07-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,9345.0,1969.0,98450.0,14248.749946148,1969.0,2261.0,50.0,53.53,38.08,7376.0,7,3,True,False
2016-08-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,9716.0,2082.0,104100.0,12364.35996432,2082.0,2340.0,50.0,51.19,36.77,7634.0,8,3,True,False
2016-09-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,9591.0,1859.0,92950.0,11454.679991235,1859.0,1957.0,50.0,46.63,31.95,7732.0,9,3,True,False
2016-10-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,10037.0,2011.0,100550.0,11030.249972024,2011.0,2305.0,50.0,52.73,36.48,8026.0,10,4,True,False
2016-11-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,9968.0,1847.0,92350.0,6402.19006221,1847.0,1942.0,50.0,53.55,34.84,8121.0,11,4,True,False
2016-12-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,10020.0,1859.0,92950.0,10064.610036973,1859.0,1899.0,50.0,47.54,34.39,8161.0,12,4,True,False
2017-01-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,10844.0,1974.0,98700.0,9884.550015676,1974.0,2683.0,50.0,54.19,31.12,8870.0,1,1,True,False
2017-02-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,11071.0,1956.0,97800.0,12291.910005565,1956.0,2201.0,50.0,49.54,35.18,9115.0,2,1,True,False
2017-03-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,11742.0,2036.0,101800.0,12012.650048807,2036.0,2627.0,50.0,51.03,31.0,9706.0,3,1,True,False
2017-04-01,502,Nike Men's Dri-FIT Victory Golf Polo,5,24,Women's Apparel,11656.0,1702.0,85100.0,8401.699953209,1702.0,1950.0,50.0,54.85,31.64,9954.0,4,2,True,False
2015-01-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,35.0,28.0,840.0,17.780000692,30.0,35.0,30.0,27.18,18.69,7.0,1,1,True,False
2015-02-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,35.0,23.0,690.0,138.429999591,22.0,28.0,30.0,29.08,21.34,12.0,2,1,True,False
2015-03-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,38.0,30.0,900.0,192.850004199,26.0,26.0,30.0,27.11,20.07,8.0,3,1,True,False
2015-04-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,35.0,18.0,540.0,133.100000632,21.0,27.0,30.0,27.99,22.81,17.0,4,2,True,False
2015-05-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,69.0,48.0,1440.0,240.98000287,45.0,52.0,30.0,31.35,23.28,21.0,5,2,True,False
2015-06-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,53.0,30.0,900.0,68.920001981,30.0,32.0,30.0,31.25,20.84,23.0,6,2,True,False
2015-07-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,83.0,44.0,1320.0,327.629997378,44.0,60.0,30.0,31.43,23.83,39.0,7,3,True,False
2015-08-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,80.0,18.0,540.0,-17.439999346,32.0,41.0,30.0,28.9,21.32,62.0,8,3,True,False
2015-09-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,93.0,27.0,810.0,-101.079995357,24.0,31.0,30.0,32.34,19.63,66.0,9,3,True,False
2015-10-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,96.0,30.0,900.0,-18.900002894999993,24.0,30.0,30.0,30.56,20.93,66.0,10,4,True,False
2015-11-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,112.0,41.0,1230.0,112.23000026,36.0,46.0,30.0,27.76,18.22,71.0,11,4,True,False
2015-12-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,104.0,21.0,630.0,13.67000187799999,26.0,33.0,30.0,27.86,22.82,83.0,12,4,True,False
2016-01-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,113.0,25.0,750.0,-7.659997122999986,24.0,30.0,30.0,31.16,18.61,88.0,1,1,True,False
2016-02-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,132.0,35.0,1050.0,155.349998944,31.0,44.0,30.0,28.04,19.85,97.0,2,1,True,False
2016-03-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,193.0,72.0,2160.0,80.58000314000003,72.0,96.0,30.0,30.04,21.39,121.0,3,1,True,False
2016-04-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,160.0,31.0,930.0,146.030003784,31.0,39.0,30.0,32.95,18.26,129.0,4,2,True,False
2016-05-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,175.0,28.0,840.0,68.590001587,36.0,46.0,30.0,27.02,18.48,147.0,5,2,True,False
2016-06-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,202.0,50.0,1500.0,122.109997026,42.0,55.0,30.0,27.1,22.18,152.0,6,2,True,False
2016-07-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,190.0,36.0,1080.0,224.869997504,36.0,38.0,30.0,32.96,18.43,154.0,7,3,True,False
2016-08-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,230.0,54.0,1620.0,-34.860004419,54.0,76.0,30.0,30.51,20.86,176.0,8,3,True,False
2016-09-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,219.0,34.0,1020.0,-168.96000483299997,34.0,43.0,30.0,27.76,20.03,185.0,9,3,True,False
2016-10-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,224.0,35.0,1050.0,256.349998115,35.0,39.0,30.0,32.38,19.37,189.0,10,4,True,False
2016-11-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,230.0,18.0,540.0,114.19999886,32.0,41.0,30.0,32.28,19.13,212.0,11,4,True,False
2016-12-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,239.0,38.0,1140.0,72.299995066,24.0,27.0,30.0,30.22,22.58,201.0,12,4,True,False
2017-01-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,230.0,20.0,600.0,160.649996531,23.0,29.0,30.0,30.73,23.71,210.0,1,1,True,False
2017-02-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,237.0,25.0,750.0,121.070000643,22.0,27.0,30.0,28.64,18.84,212.0,2,1,True,False
2017-03-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,249.0,26.0,780.0,203.820003513,29.0,37.0,30.0,27.3,23.76,223.0,3,1,True,False
2017-04-01,564,Nike Men's Deutschland Weltmeister Winners Bl,5,26,Girls' Apparel,248.0,22.0,660.0,43.860000903,20.0,25.0,30.0,30.57,21.57,226.0,4,2,True,False
2015-01-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,49.0,47.0,3290.0,823.579995642,43.0,49.0,70.0,70.75,42.47,2.0,1,1,True,False
2015-02-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,49.0,32.0,2240.0,327.06999679,37.0,47.0,70.0,68.55,45.86,17.0,2,1,True,False
2015-03-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,57.0,39.0,2730.0,584.34998521,32.0,40.0,70.0,72.49,43.32,18.0,3,1,True,False
2015-04-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,57.0,40.0,2800.0,-94.06000903299996,33.0,39.0,70.0,73.16,44.67,17.0,4,2,True,False
2015-05-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,54.0,30.0,2100.0,296.489999296,30.0,37.0,70.0,70.94,50.94,24.0,5,2,True,False
2015-06-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,77.0,41.0,2870.0,-226.29998009000002,41.0,53.0,70.0,73.62,50.8,36.0,6,2,True,False
2015-07-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,73.0,24.0,1680.0,187.66999924499999,29.0,37.0,70.0,76.77,47.89,49.0,7,3,True,False
2015-08-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,81.0,21.0,1470.0,50.979991633000004,25.0,32.0,70.0,68.87,43.26,60.0,8,3,True,False
2015-09-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,89.0,35.0,2450.0,438.19998737000003,26.0,29.0,70.0,70.2,48.07,54.0,9,3,True,False
2015-10-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,107.0,45.0,3150.0,409.45000868,45.0,53.0,70.0,63.17,46.94,62.0,10,4,True,False
2015-11-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,96.0,29.0,2030.0,821.7700061099999,29.0,34.0,70.0,74.14,52.09,67.0,11,4,True,False
2015-12-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,133.0,52.0,3640.0,496.090008323,52.0,66.0,70.0,70.28,50.11,81.0,12,4,True,False
2016-01-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,124.0,21.0,1470.0,7.390001259999998,34.0,43.0,70.0,68.71,48.88,103.0,1,1,True,False
2016-02-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,162.0,56.0,3920.0,1082.02999875,43.0,59.0,70.0,64.32,48.82,106.0,2,1,True,False
2016-03-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,158.0,43.0,3010.0,154.650015279,43.0,52.0,70.0,75.46,55.53,115.0,3,1,True,False
2016-04-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,155.0,33.0,2310.0,197.460001949,33.0,40.0,70.0,68.53,52.59,122.0,4,2,True,False
2016-05-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,163.0,18.0,1260.0,-588.8600301700001,32.0,41.0,70.0,72.56,48.96,145.0,5,2,True,False
2016-06-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,178.0,29.0,2030.0,579.13000393,26.0,33.0,70.0,65.09,48.71,149.0,6,2,True,False
2016-07-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,186.0,39.0,2730.0,345.6399937,28.0,37.0,70.0,76.46,42.37,147.0,7,3,True,False
2016-08-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,174.0,26.0,1820.0,-115.12000086999998,26.0,27.0,70.0,65.5,55.2,148.0,8,3,True,False
2016-09-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,198.0,43.0,3010.0,337.16999530600003,43.0,50.0,70.0,65.79,46.47,155.0,9,3,True,False
2016-10-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,193.0,38.0,2660.0,549.579999147,38.0,38.0,70.0,75.03,45.58,155.0,10,4,True,False
2016-11-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,189.0,31.0,2170.0,307.900000566,31.0,34.0,70.0,75.78,55.99,158.0,11,4,True,False
2016-12-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,198.0,34.0,2380.0,377.140003665,34.0,40.0,70.0,65.97,52.06,164.0,12,4,True,False
2017-01-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,196.0,18.0,1260.0,-71.80998898000001,25.0,32.0,70.0,69.58,42.66,178.0,1,1,True,False
2017-02-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,211.0,31.0,2170.0,289.80000498,26.0,33.0,70.0,73.27,42.87,180.0,2,1,True,False
2017-03-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,222.0,36.0,2520.0,302.89999322799997,34.0,42.0,70.0,75.3,42.36,186.0,3,1,True,False
2017-04-01,565,adidas Youth Germany Black/Red Away Match Soc,5,26,Girls' Apparel,235.0,38.0,2660.0,259.11000239,38.0,49.0,70.0,68.31,50.39,197.0,4,2,True,False
2015-01-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,33.0,25.0,625.0,95.22000002300001,25.0,33.0,25.0,23.0,15.43,8.0,1,1,True,False
2015-02-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,52.0,38.0,950.0,222.810002561,33.0,44.0,25.0,23.52,16.56,14.0,2,1,True,False
2015-03-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,60.0,42.0,1050.0,171.60000109,42.0,46.0,25.0,26.22,15.06,18.0,3,1,True,False
2015-04-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,87.0,56.0,1400.0,296.800000315,56.0,69.0,25.0,22.62,17.17,31.0,4,2,True,False
2015-05-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,76.0,23.0,575.0,15.960000046000005,36.0,45.0,25.0,27.4,18.54,53.0,5,2,True,False
2015-06-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,93.0,29.0,725.0,150.410002238,32.0,40.0,25.0,24.39,19.01,64.0,6,2,True,False
2015-07-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,100.0,30.0,750.0,188.489999762,28.0,36.0,25.0,26.1,18.02,70.0,7,3,True,False
2015-08-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,97.0,30.0,750.0,104.47999763,21.0,27.0,25.0,26.94,19.23,67.0,8,3,True,False
2015-09-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,97.0,20.0,500.0,94.71999872,24.0,30.0,25.0,24.47,17.03,77.0,9,3,True,False
2015-10-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,125.0,41.0,1025.0,-24.670000791000017,32.0,48.0,25.0,24.1,19.24,84.0,10,4,True,False
2015-11-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,114.0,17.0,425.0,-7.949999332999995,24.0,30.0,25.0,25.54,17.53,97.0,11,4,True,False
2015-12-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,123.0,31.0,775.0,201.249998329,24.0,26.0,25.0,25.4,16.12,92.0,12,4,True,False
2016-01-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,121.0,21.0,525.0,39.4499979,23.0,29.0,25.0,24.55,19.72,100.0,1,1,True,False
2016-02-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,158.0,49.0,1225.0,125.59000158600001,47.0,58.0,25.0,25.51,16.37,109.0,2,1,True,False
2016-03-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,144.0,21.0,525.0,35.579999926,28.0,35.0,25.0,27.18,15.13,123.0,3,1,True,False
2016-04-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,158.0,40.0,1000.0,13.359994889000006,33.0,35.0,25.0,24.84,16.21,118.0,4,2,True,False
2016-05-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,191.0,52.0,1300.0,-11.179997924999995,52.0,73.0,25.0,23.48,16.83,139.0,5,2,True,False
2016-06-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,175.0,21.0,525.0,137.03000212199998,28.0,36.0,25.0,24.39,16.76,154.0,6,2,True,False
2016-07-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,190.0,39.0,975.0,209.389998914,32.0,36.0,25.0,24.47,17.62,151.0,7,3,True,False
2016-08-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,187.0,24.0,600.0,-101.589995818,28.0,36.0,25.0,23.16,19.42,163.0,8,3,True,False
2016-09-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,189.0,20.0,500.0,27.239998342000007,20.0,26.0,25.0,23.31,16.46,169.0,9,3,True,False
2016-10-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,199.0,31.0,775.0,135.360001104,27.0,30.0,25.0,25.92,17.6,168.0,10,4,True,False
2016-11-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,203.0,28.0,700.0,201.74000121400002,28.0,35.0,25.0,24.2,16.7,175.0,11,4,True,False
2016-12-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,202.0,23.0,575.0,57.300000611,23.0,27.0,25.0,27.27,19.11,179.0,12,4,True,False
2017-01-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,213.0,29.0,725.0,145.629998203,29.0,34.0,25.0,23.72,15.79,184.0,1,1,True,False
2017-02-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,215.0,30.0,750.0,157.270000459,30.0,31.0,25.0,22.99,15.52,185.0,2,1,True,False
2017-03-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,211.0,20.0,500.0,90.649999617,20.0,26.0,25.0,26.27,17.51,191.0,3,1,True,False
2017-04-01,567,adidas Men's Germany Black Crest Away Tee,5,26,Girls' Apparel,220.0,29.0,725.0,61.779999012000005,29.0,29.0,25.0,26.91,18.36,191.0,4,2,True,False
2015-01-01,572,TYR Boys' Team Digi Jammer,5,26,Girls' Apparel,32.0,22.0,879.77999478,318.579997057,22.0,32.0,39.99000168,41.21,26.84,10.0,1,1,True,False
2015-02-01,572,TYR Boys' Team Digi Jammer,5,26,Girls' Apparel,73.0,51.0,2039.49004342,341.150002728,47.0,63.0,39.99000168,39.95,28.48,22.0,2,1,True,False
